127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/segments.css?_=9.2.0 HTTP/1.1" 200 1162
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/threads.css?_=9.2.0 HTTP/1.1" 200 1055
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/chosen.css?_=9.2.0 HTTP/1.1" 200 3146
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/overview.css?_=9.2.0 HTTP/1.1" 200 1058
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/sqlquery.css?_=9.2.0 HTTP/1.1" 200 1348
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/ui-grid.min.css?_=9.2.0 HTTP/1.1" 200 4521
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/jquery-ui.min.css?_=9.2.0 HTTP/1.1" 200 3831
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/jquery-ui.structure.min.css?_=9.2.0 HTTP/1.1" 200 1188
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/css/angular/jstree.style.min.css?_=9.2.0 HTTP/1.1" 200 4619
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/jquery-3.5.1.min.js?_=9.2.0 HTTP/1.1" 200 31650
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/chosen.jquery.min.js?_=9.2.0 HTTP/1.1" 200 7394
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/jstree.min.js?_=9.2.0 HTTP/1.1" 200 33550
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular-chosen.min.js?_=9.2.0 HTTP/1.1" 200 1412
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular.min.js?_=9.2.0 HTTP/1.1" 200 62448
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular-resource.min.js?_=9.2.0 HTTP/1.1" 200 2876
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular-route.min.js?_=9.2.0 HTTP/1.1" 200 3215
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular-cookies.min.js?_=9.2.0 HTTP/1.1" 200 1387
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/ngtimeago.js?_=9.2.0 HTTP/1.1" 200 1496
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/highlight.js?_=9.2.0 HTTP/1.1" 200 5937
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/d3.js?_=9.2.0 HTTP/1.1" 200 61840
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/ui-grid.min.js?_=9.2.0 HTTP/1.1" 200 88949
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/jquery-ui.min.js?_=9.2.0 HTTP/1.1" 200 8822
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/libs/angular-utf8-base64.min.js?_=9.2.0 HTTP/1.1" 200 2108
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/app.js?_=9.2.0 HTTP/1.1" 200 5559
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/services.js?_=9.2.0 HTTP/1.1" 200 3465
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/permissions.js?_=9.2.0 HTTP/1.1" 200 994
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/index.js?_=9.2.0 HTTP/1.1" 200 1658
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/logging.js?_=9.2.0 HTTP/1.1" 200 1788
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/login.js?_=9.2.0 HTTP/1.1" 200 3966
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/threads.js?_=9.2.0 HTTP/1.1" 200 2023
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/cores.js?_=9.2.0 HTTP/1.1" 200 1743
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/collections.js?_=9.2.0 HTTP/1.1" 200 2602
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/cloud.js?_=9.2.0 HTTP/1.1" 200 9409
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.2.0 HTTP/1.1" 200 1619
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.2.0 HTTP/1.1" 200 1076
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.2.0 HTTP/1.1" 200 2426
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.2.0 HTTP/1.1" 200 1411
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.2.0 HTTP/1.1" 200 1014
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.2.0 HTTP/1.1" 200 1229
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.2.0 HTTP/1.1" 200 1622
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/files.js?_=9.2.0 HTTP/1.1" 200 1494
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/query.js?_=9.2.0 HTTP/1.1" 200 3424
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.2.0 HTTP/1.1" 200 2166
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/plugins.js?_=9.2.0 HTTP/1.1" 200 1768
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/replication.js?_=9.2.0 HTTP/1.1" 200 2506
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/schema.js?_=9.2.0 HTTP/1.1" 200 4966
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/segments.js?_=9.2.0 HTTP/1.1" 200 1281
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/schema-designer.js?_=9.2.0 HTTP/1.1" 200 14394
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/security.js?_=9.2.0 HTTP/1.1" 200 9620
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/unknown.js?_=9.2.0 HTTP/1.1" 200 1837
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/js/angular/controllers/sqlquery.js?_=9.2.0 HTTP/1.1" 200 1294
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/box.png HTTP/1.1" 200 508
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/loader.gif HTTP/1.1" 200 1553
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/dashboard.png HTTP/1.1" 200 646
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/logout.png HTTP/1.1" 200 660
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/solr.svg HTTP/1.1" 200 3122
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/inbox-document-text.png HTTP/1.1" 200 675
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/gear.png HTTP/1.1" 200 736
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/users.png HTTP/1.1" 200 870
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/network-cloud.png HTTP/1.1" 200 623
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/solr-ico.png HTTP/1.1" 200 978
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/folder-tree.png HTTP/1.1" 200 518
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/node-leader.png HTTP/1.1" 200 1308
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/databases.png HTTP/1.1" 200 661
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/database--plus.png HTTP/1.1" 200 664
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 200 594
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/molecule.png HTTP/1.1" 200 1657
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/script-code.png HTTP/1.1" 200 568
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 200 628
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/ui-accordion.png HTTP/1.1" 200 583
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/jar.png HTTP/1.1" 200 805
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/document-text.png HTTP/1.1" 200 592
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/bug.png HTTP/1.1" 200 704
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/mail.png HTTP/1.1" 200 505
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/home.png HTTP/1.1" 200 752
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/funnel.png HTTP/1.1" 200 591
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/paramset.png HTTP/1.1" 200 275
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/folder.png HTTP/1.1" 200 476
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/node.png HTTP/1.1" 200 548
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/magnifier.png HTTP/1.1" 200 700
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/sql.png HTTP/1.1" 200 442
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 200 547
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/block.png HTTP/1.1" 200 630
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/ico/construction.png HTTP/1.1" 200 558
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/img/chosen-sprite.png HTTP/1.1" 200 538
127.0.0.1 - - [18/Dec/2023:18:32:31 +0000] "GET /solr/partials/query.html HTTP/1.1" 200 5202
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/admin/cores?_=1702924351950&indexInfo=false&wt=json HTTP/1.1" 200 91
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/micoleccion/select?_=1702924351997&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 503 207
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/micoleccion/config/params?_=1702924351997&wt=json HTTP/1.1" 503 207
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/ico/plus-button.png HTTP/1.1" 200 583
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/ico/minus-button.png HTTP/1.1" 200 479
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/div.gif HTTP/1.1" 200 1093
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/ico/chevron-small-expand.png HTTP/1.1" 200 450
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/ico/question-white.png HTTP/1.1" 200 761
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 200 349
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/admin/info/system?_=1702924351951&wt=json HTTP/1.1" 200 1500
127.0.0.1 - - [18/Dec/2023:18:32:32 +0000] "GET /solr/img/favicon.ico?_=9.2.0 HTTP/1.1" 200 2350
127.0.0.1 - - [18/Dec/2023:18:32:53 +0000] "GET /solr/ HTTP/1.1" 200 3297
127.0.0.1 - - [18/Dec/2023:18:32:53 +0000] "GET /solr/admin/cores?_=1702924373634&indexInfo=false&wt=json HTTP/1.1" 200 535
127.0.0.1 - - [18/Dec/2023:18:32:53 +0000] "GET /solr/micoleccion/config/params?_=1702924373658&wt=json HTTP/1.1" 200 89
127.0.0.1 - - [18/Dec/2023:18:32:53 +0000] "GET /solr/admin/info/system?_=1702924373634&wt=json HTTP/1.1" 200 1498
127.0.0.1 - - [18/Dec/2023:18:32:53 +0000] "GET /solr/micoleccion/select?_=1702924373658&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 200 1648
127.0.0.1 - - [18/Dec/2023:18:33:07 +0000] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 964
127.0.0.1 - - [18/Dec/2023:18:33:11 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:11 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:38 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:39 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:40 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update?wt=javabin&version=2 HTTP/1.1" 200 40
127.0.0.1 - - [18/Dec/2023:18:33:41 +0000] "POST /solr/micoleccion/update HTTP/1.1" 200 41
